path,action,bucket,notes
apps/nexus/overlays/erauner-home/production/docker-routes/docker-hosted-public.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/docker-routes/docker-hosted.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/docker-routes/docker-hub.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/docker-routes/docker-k8s.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/docker-routes/docker-lscr.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/docker-routes/docker-quay.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/docker-routes/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/gateway-secret-access.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/httproute.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/monitoring/cronjob.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/monitoring/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/monitoring/rbac.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/monitoring/role.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/monitoring/rolebinding.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/secrets/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/nexus/overlays/erauner-home/production/secrets/nexus-credentials.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/nexus/overlays/erauner-home/production/secrets/nexus-db-credentials.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/nexus/overlays/erauner-home/production/secrets/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/README.md,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/base/.argocd-allow-concurrency,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/base/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/common/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/common/reference-grant.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/production/certificate.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/production/dex-client-externalsecret.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/production/httproute.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/production/oauth2-proxy-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/oauth2-proxy/overlays/erauner-home/production/oauth2-proxy-secret.sops.yaml.example,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/overlays/erauner-home/production/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oauth2-proxy/stack/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/base/.argocd-allow-concurrency,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/base/pvc-config.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/base/pvc-etcd.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/base/values/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/common/README.md,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/common/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/certificate.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/httproute.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/omni-secret-auth0.example.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/omni-secret-auth0.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/omni/overlays/erauner-home/production/omni-secret-flags.example.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/omni-secret-flags.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/omni/overlays/erauner-home/production/omni-secret-private-key.example.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/omni-secret-private-key.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/omni/overlays/erauner-home/production/omni-secret-runtime.example.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/omni-secret-runtime.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/omni/overlays/erauner-home/production/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/service-http.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/overlays/erauner-home/production/service-loadbalancer.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/omni/stack/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/README.md,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/base/.argocd-allow-concurrency,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/base/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/db/base/cnpg-cluster.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/db/base/db-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/oncall/db/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/db/base/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/overlays/erauner-home/production/httproute.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/overlays/erauner-home/production/oncall-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/oncall/overlays/erauner-home/production/redis-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/oncall/overlays/erauner-home/production/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/overlays/erauner-home/production/slack-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/oncall/overlays/erauner-home/production/slack-secret.sops.yaml.template,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/overlays/erauner-home/production/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/scripts/setup-slack-integration.sh,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/oncall/scripts/test-slack-endpoints.sh,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/openclaw/README.md,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/base/cron-configmap.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/base/kustomization.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/base/pvc-data-iscsi.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/base/pvc-syncthing-config.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/base/pvc-vault.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/base/values.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/docs/google-oauth-setup.md,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/docs/obsidian-vault-sync.md,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/common/kustomization.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/common/values.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/certificate.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/clusterrole.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/clusterrolebinding.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/homelab-skill-configmap.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/httproute-webhook.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/httproute.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/kustomization.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/openclaw-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/openclaw/overlays/erauner-home/production/secret-generator.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/syncthing-httproute.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/syncthing-stignore-configmap.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/tailscale-ingress.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/tailscale-service.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/todoist-skill-configmap.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/values.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/overlays/erauner-home/production/vault-cli-skill-configmap.yaml,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/scripts/reauth-pod.sh,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/scripts/setup-google-oauth.sh,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/scripts/sync-auth-to-cluster.sh,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/scripts/syncthing-reset.sh,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/scripts/syncthing-setup.sh,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/openclaw/scripts/syncthing-status.sh,PORT_OPTIONAL_PHASE2,apps,target app for later migration after platform hardening
apps/plane/SYNC-WAVES.md,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/backup/README.md,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/backup/cnpg-backup-config.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/backup/cnpg-cluster-backup-patch.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/backup/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/backup/scheduled-backup.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/base/.argocd-allow-concurrency,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/base/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/plane/db/base/cnpg-cluster.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
